publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p917028,earthquake,2016-12-05T07:12:46.564Z,2017-04-24T00:04:24.911Z,173.5444794,-42.1727829,3.305893182,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,28,22,0.229729652,101.60326,0.451667974,0
2016p917037,earthquake,2016-12-05T07:17:51.306Z,2017-04-24T00:09:54.807Z,173.8715668,-42.40463638,2.725675028,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,15,0.141871095,207.8669357,0.537896778,0
2016p917047,,2016-12-05T07:22:52.218Z,2016-12-05T11:13:18.589Z,173.8558421,-42.32136208,2.713143425,22.8125,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.253167015,185.9178306,0.74213574,0
2016p917049,earthquake,2016-12-05T07:24:13.896Z,2017-04-24T00:11:52.263Z,173.6376648,-42.31076813,2.714087018,5.500652313,M,,LOCSAT,confirmed,manual,iasp91,26,23,17,0.119599067,126.1898155,0.468406567,0
2016p917107,,2016-12-05T07:54:41.365Z,2016-12-05T07:56:56.624Z,173.5123504,-42.28467046,2.16345091,24.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.132654144,198.5932865,0.457069302,0
2016p917120,,2016-12-05T08:01:47.832Z,2016-12-05T11:18:21.574Z,173.7201708,-42.23231441,1.717333648,10.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.228096388,191.9319658,0.678365562,0
2016p917177,,2016-12-05T08:32:10.450Z,2016-12-05T11:20:53.204Z,173.5963042,-42.18865649,2.283133688,22.34375,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.231497504,145.0133388,0.62505559,0
2016p917192,earthquake,2016-12-05T08:40:18.389Z,2017-04-24T00:28:20.495Z,173.5179901,-42.21967316,2.850389856,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,28,22,0.196796671,96.7281189,0.459707631,0
2016p917289,,2016-12-05T09:31:50.414Z,2016-12-05T11:27:18.004Z,173.2591707,-42.49594368,2.165057947,22.34375,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.221701434,130.4733641,0.682393425,0
2016p917308,,2016-12-05T09:41:47.910Z,2016-12-05T11:26:31.907Z,173.9087452,-42.46305626,2.149615863,24.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.276446349,173.2507179,0.569505603,0
2016p917312,earthquake,2016-12-05T09:44:10.178Z,2017-04-24T00:38:15.276Z,173.7069397,-42.01591492,2.821163308,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,31,25,0.21329841,108.8649902,0.570564752,0
2016p917328,,2016-12-05T09:52:52.258Z,2016-12-05T11:27:21.734Z,172.7689308,-42.68872585,2.403521979,14.84375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.340319888,80.61173352,0.562909037,0
2016p917335,earthquake,2016-12-05T09:56:18.415Z,2017-04-24T00:40:57.861Z,173.8026123,-42.30077362,2.041784865,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,12,0.153584033,194.3574333,0.435117025,0
2016p917355,,2016-12-05T10:06:47.065Z,2016-12-05T11:29:59.400Z,173.548191,-42.41087348,2.442291239,22.34375,M,,NonLinLoc,,automatic,nz3drx,28,28,12,0.008529056,138.6231609,0.875300868,0
2016p917394,,2016-12-05T10:27:48.682Z,2016-12-05T11:31:50.221Z,173.8444566,-42.3143567,2.406170754,30.3125,M,,NonLinLoc,,automatic,nz3drx,27,27,12,0.248228881,147.3927281,0.64474711,0
2016p917421,,2016-12-05T10:42:04.574Z,2016-12-05T11:33:10.125Z,173.6548509,-42.29048591,2.333340057,20.46875,M,,NonLinLoc,,automatic,nz3drx,23,23,8,0.152401155,152.9837598,0.81674049,0
2016p917427,,2016-12-05T10:45:35.558Z,2016-12-05T11:33:37.287Z,173.5157532,-42.41827551,2.365408496,22.8125,M,,NonLinLoc,,automatic,nz3drx,24,24,11,0.017322816,112.0430364,0.779385203,0
2016p917435,,2016-12-05T10:49:45.303Z,2016-12-05T11:34:02.857Z,173.7804342,-42.00713661,2.403206841,20.46875,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.299747637,156.5962637,0.777789613,0
2016p917458,,2016-12-05T11:02:05.170Z,2016-12-05T11:05:14.906Z,171.7370301,-42.70228987,1.837710796,7.34375,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.216037105,98.04580052,0.85351446,0
2016p917482,,2016-12-05T11:14:36.649Z,2016-12-05T11:36:31.136Z,173.425685,-42.51078679,2.312458456,10.15625,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.126714061,170.6652452,0.898698905,0
2016p917487,,2016-12-05T11:17:27.855Z,2016-12-05T11:36:44.275Z,173.087285,-42.43921352,2.570982048,19.0625,M,,NonLinLoc,,automatic,nz3drx,26,26,11,0.334251414,94.92101469,1.319099718,0
2016p917507,,2016-12-05T11:27:44.191Z,2016-12-05T11:37:38.517Z,172.3746763,-42.29996629,2.527160098,10.15625,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.488648674,84.43865922,0.93300228,0
2016p917517,,2016-12-05T11:33:31.090Z,2016-12-05T11:35:47.850Z,173.4614381,-42.52183675,2.739758471,10.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.120585315,174.485404,0.526766761,0
2016p917534,,2016-12-05T11:42:35.190Z,2016-12-05T11:56:01.502Z,173.565814,-42.30124539,2.149129398,27.03125,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.116558906,168.2257435,0.391918698,0
2016p917650,,2016-12-05T12:43:56.315Z,2016-12-05T12:46:11.633Z,173.366354,-42.52909353,2.296554475,12.03125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.170731292,142.2195364,0.540560017,0
2016p917699,,2016-12-05T13:10:21.399Z,2016-12-05T13:12:31.228Z,173.6892715,-42.19136589,2.241084905,27.96875,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.251297348,152.9480868,0.511955714,0
2016p917729,,2016-12-05T13:26:03.826Z,2016-12-05T13:34:11.200Z,173.7507065,-42.35501474,2.226464739,25.625,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.168241435,163.9984505,0.722718166,0
2016p917736,,2016-12-05T13:30:01.343Z,2016-12-05T13:32:20.020Z,173.8333145,-42.34573567,1.971282591,12.96875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.228971802,186.2598255,0.672915223,0
2016p917751,,2016-12-05T13:38:06.314Z,2016-12-05T13:40:31.128Z,173.6135197,-42.27593327,2.372561279,27.03125,M,,NonLinLoc,,automatic,nz3drx,28,28,10,0.150826535,152.4622443,1.180532947,0
2016p917758,,2016-12-05T13:41:55.815Z,2016-12-05T13:44:11.218Z,173.5534551,-42.18407004,1.980343015,22.34375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.23220397,129.2280463,0.382305236,0
2016p917798,,2016-12-05T14:03:15.500Z,2016-12-05T14:05:37.630Z,173.8359453,-42.24903458,2.408797527,29.84375,M,,NonLinLoc,,automatic,nz3drx,33,33,19,0.276819281,142.6117983,0.675071843,0
2016p917835,,2016-12-05T14:22:36.992Z,2016-12-05T14:25:09.182Z,173.7525143,-42.06639187,2.375504316,14.84375,M,,NonLinLoc,,automatic,nz3drx,22,22,10,0.362455505,143.4497354,1.023814818,0
2016p917858,earthquake,2016-12-05T14:34:54.477Z,2017-04-24T01:25:50.548Z,173.7207336,-42.34224701,2.696277908,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,26,25,0.08827389,162.0231514,0.480689151,0
2016p917883,,2016-12-05T14:48:04.765Z,2016-12-05T15:04:36.294Z,173.7297016,-42.36942215,2.259752376,12.03125,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.148644037,181.742138,0.686400391,0
2016p917925,,2016-12-05T15:10:31.490Z,2016-12-05T15:12:34.229Z,173.8734355,-42.2885027,1.87430832,28.4375,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.278987897,166.514336,1.484106105,0
2016p917969,,2016-12-05T15:33:54.560Z,2016-12-05T15:36:08.749Z,173.6536665,-42.18031594,1.754274745,12.03125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.250994589,173.9895314,0.510840969,0
2016p917981,earthquake,2016-12-05T15:40:44.416Z,2017-04-24T01:36:26.557Z,173.6464996,-42.13792801,2.666202285,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,13,0.288906604,120.7797318,0.281016071,0
2016p917998,,2016-12-05T15:49:27.589Z,2016-12-05T15:51:20.130Z,173.507568,-42.35295339,1.804493712,23.28125,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.067039242,100.8942759,0.414288038,0
2016p918039,,2016-12-05T16:11:23.705Z,2016-12-05T16:13:30.252Z,172.8416508,-42.6674583,2.378739672,18.59375,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.331811115,108.7195295,0.434776822,0
2016p918042,,2016-12-05T16:12:58.044Z,2016-12-05T16:15:18.848Z,173.8498743,-42.39961119,2.533937627,20.46875,M,,NonLinLoc,,automatic,nz3drx,20,20,12,0.230211014,151.8497546,1.05062515,0
2016p918113,,2016-12-05T16:51:03.458Z,2016-12-05T16:53:43.540Z,173.9899364,-42.46374338,2.494905559,29.84375,M,,NonLinLoc,,automatic,nz3drx,25,25,9,0.33570063,161.6291633,0.856498325,0
2016p918126,,2016-12-05T16:57:57.955Z,2016-12-05T17:00:47.863Z,173.9751043,-42.43828602,2.398245973,26.5625,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.322413273,165.4633203,1.162555368,0
2016p918140,,2016-12-05T17:05:05.286Z,2016-12-05T17:07:37.950Z,172.906035,-42.94976291,2.264094093,11.09375,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.096003609,79.17389405,0.743291645,0
2016p918186,,2016-12-05T17:29:58.712Z,2016-12-05T17:33:41.309Z,173.9727975,-42.45323531,2.737446586,25.15625,M,,NonLinLoc,,automatic,nz3drx,30,30,14,0.321928801,160.281268,1.36201647,0
2016p918210,,2016-12-05T17:42:39.841Z,2016-12-05T17:45:03.173Z,173.2706261,-42.4645647,2.351218306,37.8125,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.531994544,140.9988639,1.531856546,0
2016p918232,earthquake,2016-12-05T17:54:33.503Z,2017-04-24T02:10:29.099Z,173.6835632,-42.13628387,2.709604329,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,24,13,0.285982847,115.4557495,0.49975362,0
2016p918354,,2016-12-05T18:59:31.410Z,2016-12-05T19:02:06.529Z,173.3119257,-42.5175017,2.693257364,25.15625,M,,NonLinLoc,,automatic,nz3drx,26,26,16,0.196255892,129.932471,0.736672656,0
2016p918357,,2016-12-05T19:01:05.838Z,2016-12-06T00:12:15.005Z,173.8040791,-42.05454863,2.544047335,22.34375,M,,NonLinLoc,,automatic,nz3drx,34,34,14,0.342629949,132.2836578,1.265584607,0
2016p918363,,2016-12-05T19:03:55.892Z,2016-12-05T19:06:07.643Z,173.5165582,-42.41329241,2.529245867,12.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.016768259,95.17872856,0.638387491,0
2016p918416,,2016-12-05T19:32:03.720Z,2016-12-05T19:33:53.237Z,173.4930592,-42.4426491,1.699567836,13.90625,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.043246891,144.7254337,0.495882544,0
2016p918439,,2016-12-05T19:44:48.899Z,2016-12-05T19:47:01.672Z,173.6668637,-42.25412384,2.320074308,22.34375,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.18799488,136.8289821,0.621985916,0
2016p918461,earthquake,2016-12-05T19:56:12.398Z,2017-04-24T02:14:41.367Z,173.3795929,-42.48635101,3.021968326,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,24,21,0.137329996,132.7629547,0.472606509,0
2016p918467,,2016-12-05T19:59:39.503Z,2016-12-05T20:00:47.607Z,172.8072656,-42.68482652,2.076257805,22.8125,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.328315474,85.85578671,0.91844461,0
2016p918477,,2016-12-05T20:04:33.506Z,2016-12-05T20:06:50.336Z,173.5311407,-42.40036541,2.294650269,12.96875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.016639501,139.0137946,0.525186586,0
2016p918511,,2016-12-05T20:22:45.602Z,2016-12-06T00:05:35.725Z,173.7270719,-42.1490822,2.003118512,25.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.301870694,154.9437148,0.300431191,0
2016p918525,,2016-12-05T20:30:13.454Z,2016-12-06T00:05:32.303Z,173.5295332,-42.4103316,2.476973301,17.65625,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.008969553,84.48703467,0.758708314,0
2016p918583,,2016-12-05T21:01:15.903Z,2016-12-06T00:07:27.022Z,173.9468705,-42.45915693,2.477042636,27.03125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.303658294,165.0540097,0.8465447,0
2016p918586,,2016-12-05T21:02:42.946Z,2016-12-06T00:11:29.190Z,173.487437,-42.51591513,2.398471114,10.15625,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.107105888,160.6765384,0.903434607,0
2016p918610,,2016-12-05T21:15:40.156Z,2016-12-06T00:08:23.401Z,173.0752985,-42.5473612,2.171331751,17.65625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.366710293,115.0529394,0.641620227,0
2016p918644,earthquake,2016-12-05T21:33:49.173Z,2017-04-24T02:23:49.494Z,173.5902557,-42.2376709,3.426586594,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,28,30,0.182207987,114.0496674,0.480948419,0
2016p918669,,2016-12-05T21:46:58.199Z,2016-12-06T00:10:56.946Z,173.8599795,-42.45496712,1.953028133,24.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.239714642,203.4867988,0.803826378,0
2016p918694,,2016-12-05T22:00:22.296Z,2016-12-06T00:12:11.988Z,172.7967971,-42.67283804,2.14450059,13.90625,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.342564223,84.42216785,0.505696606,0
2016p918706,,2016-12-05T22:06:27.875Z,2016-12-06T00:21:32.730Z,173.5933069,-42.28535758,2.12161367,12.96875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.13689939,145.8395629,0.584674453,0
2016p918723,,2016-12-05T22:15:37.000Z,2016-12-05T22:17:58.298Z,173.1359387,-42.44730266,2.541369214,11.5625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.299199935,98.55977186,1.350133203,0
2016p918729,,2016-12-05T22:19:15.834Z,2016-12-06T00:23:27.532Z,173.8783523,-42.29698848,2.584701465,27.96875,M,,NonLinLoc,,automatic,nz3drx,28,28,12,0.278419351,148.0215818,0.646326567,0
2016p918734,,2016-12-05T22:21:35.996Z,2016-12-06T00:13:57.257Z,173.675416,-42.16092544,2.391453226,26.09375,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.274932294,170.4879201,0.833353825,0
2016p918821,,2016-12-05T23:08:10.869Z,2016-12-06T00:30:01.150Z,173.617388,-42.21263344,2.246820572,25.15625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.211807345,168.6502465,0.653563386,0
2016p918883,,2016-12-05T23:40:54.528Z,2016-12-06T00:21:28.697Z,173.2265255,-42.54173006,2.124365366,10.15625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.262970693,136.918397,0.805836205,0
2016p918907,,2016-12-05T23:53:47.340Z,2016-12-06T00:36:22.518Z,173.9873901,-42.3585565,2.036960644,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.336570181,205.9561575,0.71211438,0
2016p918942,,2016-12-06T00:12:18.070Z,2016-12-06T00:23:28.012Z,172.7915998,-42.70273661,2.282231533,12.03125,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.319314932,83.45282582,0.731986668,0
2016p918952,,2016-12-06T00:17:52.011Z,2016-12-06T00:39:28.158Z,173.1590954,-42.53309904,2.434595658,20.46875,M,,NonLinLoc,,automatic,nz3drx,29,29,15,0.304077459,116.197024,0.965009394,0
2016p918966,earthquake,2016-12-06T00:25:15.401Z,2017-05-09T00:17:25.000Z,173.5440063,-42.41487885,2.977805768,2.04513979,M,,LOCSAT,confirmed,manual,iasp91,27,24,22,0.003888202,110.2705154,0.471470596,0
2016p919030,,2016-12-06T00:59:47.548Z,2016-12-06T01:02:18.278Z,173.2298431,-42.52179768,2.454482534,18.59375,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.251779316,124.6841908,0.653699129,0
2016p919040,earthquake,2016-12-06T01:04:54.713Z,2017-04-25T20:48:14.875Z,172.7793274,-42.69169998,3.259290533,5.758467197,M,,LOCSAT,confirmed,manual,iasp91,37,33,30,0.069837704,54.60479736,0.693284022,0
2016p919068,,2016-12-06T01:19:29.686Z,2016-12-06T01:22:32.461Z,172.7915998,-42.70273661,2.782331285,17.65625,M,,NonLinLoc,,automatic,nz3drx,31,31,20,0.319314932,83.45282582,0.889655348,0
2016p919162,,2016-12-06T02:09:48.116Z,2016-12-06T02:11:47.103Z,173.3996824,-42.51670841,2.218877953,19.53125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.144259029,146.0274912,0.659044337,0
2016p919192,,2016-12-06T02:25:37.668Z,2016-12-06T02:27:40.871Z,174.0529091,-42.01176213,2.297716238,13.90625,M,,NonLinLoc,,automatic,nz3drx,16,16,8,0.288694372,178.4040871,0.90261477,0
2016p919201,earthquake,2016-12-06T02:30:17.642Z,2017-04-25T20:56:51.188Z,173.0691223,-42.46611023,2.358253413,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,9,0.185497478,100.9223251,0.627590581,0
2016p919200,earthquake,2016-12-06T02:30:17.820Z,2017-04-25T20:53:05.463Z,174.0628052,-42.00839996,2.256477061,4.273496628,M,,LOCSAT,confirmed,manual,iasp91,21,15,10,0.080354966,173.7625771,0.349418492,0
2016p919215,,2016-12-06T02:38:10.933Z,2016-12-06T02:40:14.596Z,173.6257813,-42.31633991,2.327513992,5.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.118851969,172.3592645,1.327393657,0
2016p919256,,2016-12-06T02:59:53.339Z,2016-12-06T03:02:26.230Z,173.8475668,-42.29442431,2.329751257,24.6875,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.259234945,160.2285617,0.704537458,0
2016p919275,,2016-12-06T03:10:12.955Z,2016-12-06T03:13:22.871Z,173.517878,-42.17302009,2.81339621,26.09375,M,,NonLinLoc,,automatic,nz3drx,39,39,25,0.243341835,111.4730506,0.973385659,0
2016p919307,earthquake,2016-12-06T03:27:08.421Z,2017-04-25T21:10:43.421Z,173.6885986,-42.42098618,3.397222329,4.716085434,M,,LOCSAT,confirmed,manual,iasp91,33,29,35,0.00679743,192.5838432,0.550831911,0
2016p919312,earthquake,2016-12-06T03:29:33.457Z,2017-04-25T21:17:48.618Z,173.4929199,-42.22701645,2.888554245,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,24,19,0.191905588,91.38042068,0.424847802,0
2016p919355,,2016-12-06T03:52:20.937Z,2016-12-06T03:54:29.401Z,173.5786784,-42.25990023,2.20137623,22.8125,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.158992607,146.5732096,0.450933592,0
2016p919414,earthquake,2016-12-06T04:24:08.017Z,2017-04-25T21:21:19.229Z,173.9266052,-42.46568298,2.851680581,11.73709011,M,,LOCSAT,confirmed,manual,iasp91,30,26,20,0.18528907,158.2191658,0.666305677,0
2016p919419,,2016-12-06T04:26:30.628Z,2016-12-06T04:28:37.866Z,173.5527937,-42.26582184,1.816369286,24.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.150562649,156.6520003,0.734687488,0
2016p919503,earthquake,2016-12-06T05:11:19.461Z,2017-04-25T21:24:49.282Z,173.1534576,-42.28585052,2.763921204,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,24,22,0.212248862,55.78688812,0.553047055,0
2016p919569,,2016-12-06T05:46:28.849Z,2016-12-06T05:49:46.981Z,173.8125605,-42.39852743,2.671582873,20.46875,M,,NonLinLoc,,automatic,nz3drx,23,23,14,0.202841767,150.0799274,1.111988549,0
2016p919600,,2016-12-06T06:03:14.816Z,2016-12-06T06:05:34.121Z,173.5166553,-42.49006113,2.341164467,10.15625,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.075960452,158.2775813,0.643892817,0
2016p919624,,2016-12-06T06:15:48.033Z,2016-12-06T06:20:04.881Z,173.6103363,-42.29586565,2.437938798,20.46875,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.131493942,154.8297109,0.608196675,0
2016p919643,,2016-12-06T06:26:04.130Z,2016-12-06T06:28:07.437Z,173.9042192,-42.29106686,2.20182976,27.96875,M,,NonLinLoc,,automatic,nz3drx,23,23,6,0.298314194,148.867148,0.853949394,0
2016p919664,,2016-12-06T06:37:29.560Z,2016-12-06T06:39:34.196Z,173.6805034,-42.01089071,2.208194906,17.65625,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.329462435,145.5241836,0.334215138,0
2016p919669,earthquake,2016-12-06T06:40:01.736Z,2017-04-25T21:54:24.857Z,173.7798462,-42.19903946,3.393610684,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,29,31,0.237932816,155.8059273,0.589071497,0
2016p919819,,2016-12-06T07:59:47.694Z,2016-12-06T08:02:50.703Z,173.576621,-42.42838694,2.51093103,10.15625,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.030328609,152.3322783,0.878793742,0
2016p919837,,2016-12-06T08:09:21.972Z,2016-12-06T08:11:02.792Z,172.805924,-42.65640835,2.233978097,13.90625,M,,NonLinLoc,,automatic,nz3drx,11,11,1,0.353560755,85.54609044,0.46093772,0
2016p919904,,2016-12-06T08:45:05.481Z,2016-12-06T09:26:06.805Z,174.2802793,-42.32035645,2.200670108,19.0625,M,,NonLinLoc,,automatic,nz3drx,18,18,5,0.556866397,168.12443,1.809484877,0
2016p919974,,2016-12-06T09:22:24.758Z,2016-12-06T09:36:06.620Z,173.6094361,-42.26246439,2.749809217,25.15625,M,,NonLinLoc,,automatic,nz3drx,34,34,20,0.162426904,143.1968413,0.874810199,0
2016p919997,,2016-12-06T09:34:51.333Z,2016-12-06T09:39:37.435Z,173.7021928,-42.18840508,2.32858316,25.15625,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.258349621,153.4300501,0.424984911,0
2016p920010,earthquake,2016-12-06T09:41:32.887Z,2017-04-25T22:33:01.744Z,172.9098511,-42.67585754,2.851637804,8.458215714,M,,LOCSAT,confirmed,manual,iasp91,33,29,27,0.115002908,95.92590332,0.674965004,0
2016p920024,,2016-12-06T09:49:04.399Z,2016-12-06T09:51:03.172Z,173.7103914,-42.21534284,2.325649894,25.15625,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.238071865,154.788399,0.899278571,0
2016p920048,earthquake,2016-12-06T10:01:36.913Z,2017-04-25T22:40:01.063Z,173.2843628,-43.01376724,2.837944077,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,37,32,23,0.188937321,166.2953568,0.719403723,0
2016p920056,,2016-12-06T10:06:15.801Z,2016-12-06T10:08:25.415Z,173.5165582,-42.41329241,1.936173585,21.40625,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.016768259,106.7154317,0.610431069,0
2016p920092,,2016-12-06T10:25:22.225Z,2016-12-06T10:27:49.788Z,173.5814209,-42.39848837,2.116484245,12.03125,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.035978917,157.2226942,0.683274709,0
2016p920115,,2016-12-06T10:37:45.855Z,2016-12-06T10:40:01.040Z,173.906335,-42.35786938,2.062382127,24.21875,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.277903179,169.2651531,0.602205901,0
2016p920128,,2016-12-06T10:44:19.976Z,2016-12-06T10:46:27.877Z,173.6321384,-42.27647515,1.996126045,27.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.155978807,177.9554892,0.386685291,0
2016p920132,,2016-12-06T10:46:37.569Z,2016-12-06T10:48:57.264Z,173.8990192,-42.24419672,2.586629597,25.15625,M,,NonLinLoc,,automatic,nz3drx,31,31,14,0.317945647,146.2045136,0.747808005,0
2016p920142,,2016-12-06T10:52:08.096Z,2016-12-06T10:54:28.258Z,172.7767931,-42.71566361,2.345827672,19.53125,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.315092497,81.08320825,0.573666025,0
2016p920189,,2016-12-06T11:16:53.757Z,2016-12-06T11:18:55.808Z,173.7381205,-42.43474427,2.203726561,33.125,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.726244543,182.5092152,0.456866697,0
2016p920201,,2016-12-06T11:23:14.970Z,2016-12-06T11:24:58.673Z,172.7689308,-42.68872585,2.290089345,15.78125,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.340319888,80.61173352,0.329436505,0
2016p920219,earthquake,2016-12-06T11:33:00.967Z,2017-04-25T22:47:18.531Z,173.520813,-42.19995499,2.280947298,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,12,0.216305137,97.4163208,0.420391857,0
2016p920225,earthquake,2016-12-06T11:36:02.057Z,2017-04-25T22:58:12.421Z,173.1518555,-42.52962112,3.243829915,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,32,30,0.23764585,86.94274902,0.558357721,0
2016p920252,earthquake,2016-12-06T11:50:44.489Z,2017-04-25T23:17:16.062Z,172.9353943,-42.89510345,3.379567793,6.43827343,M,,LOCSAT,confirmed,manual,iasp91,39,35,29,0.102668017,62.7204361,0.460793758,0
2016p920278,earthquake,2016-12-06T12:04:27.016Z,2017-04-25T23:27:34.028Z,173.2397308,-42.46044159,3.324299136,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,29,23,0.225927055,91.69285583,0.448736442,0
2016p920346,,2016-12-06T12:40:41.930Z,2016-12-06T12:42:52.440Z,173.6403191,-42.30341291,2.263417428,18.59375,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.135614517,137.9747822,0.627803842,0
2016p920359,,2016-12-06T12:47:41.152Z,2016-12-06T12:49:44.987Z,173.8713925,-42.4619725,1.707844236,26.5625,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.249150954,171.3894319,0.651980352,0
