time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-04-24T21:31:36.460Z,33.945,-116.361,7.399,2.69,mc,0,66.8,NA,0.167,ci,ci3018808,2016-02-10T14:09:07.738Z,"13km E of Desert Hot Springs, California",earthquake,NA,0.471,NA,47,reviewed,ci,ci
1992-04-24T22:37:02.650Z,33.994,-116.2858333,2.233,2.57,mc,24,71,NA,0.2,ci,ci3018317,2016-04-01T22:58:37.202Z,"16km S of Joshua Tree, CA",earthquake,0.49,0.85,NA,42,reviewed,ci,ci
1992-04-24T22:43:54.750Z,33.9753333,-116.2843333,-0.395,2.78,mc,28,101,NA,0.19,ci,ci3018318,2016-04-02T11:55:28.496Z,"18km S of Joshua Tree, CA",earthquake,0.45,0.93,NA,55,reviewed,ci,ci
1992-04-24T22:48:09.770Z,33.996,-116.278,2.718,2.62,mc,0,71.7,NA,0.2,ci,ci3018321,2016-02-10T03:33:13.654Z,"16km SSE of Joshua Tree, California",earthquake,NA,0.395,NA,44,reviewed,ci,ci
1992-04-24T23:26:36.850Z,33.9361667,-116.3018333,-0.691,2.69,mc,29,60,NA,0.2,ci,ci3072913,2016-04-02T08:39:24.934Z,"15km NNE of Thousand Palms, CA",earthquake,0.41,0.95,NA,14,reviewed,ci,ci
1992-04-24T23:27:19.680Z,34.002,-116.303,4.575,3.28,mc,0,36.8,NA,0.21,ci,ci2048330,2016-02-10T21:19:07.512Z,"15km S of Joshua Tree, California",earthquake,NA,0.201,NA,101,reviewed,ci,ci
1992-04-25T00:39:34.830Z,33.952,-116.3725,2.719,2.52,mc,45,43,NA,0.26,ci,ci2048340,2016-04-02T18:14:33.647Z,"12km E of Desert Hot Springs, CA",earthquake,0.34,0.38,NA,50,reviewed,ci,ci
1992-04-25T01:16:40.330Z,33.9833333,-116.2651667,5.425,2.72,mc,29,66,NA,0.19,ci,ci3018377,2016-04-02T18:13:17.722Z,"17km SSE of Joshua Tree, CA",earthquake,0.36,3.73,NA,50,reviewed,ci,ci
1992-04-25T01:27:38.560Z,33.9748333,-116.2693333,4.805,2.69,mc,48,50,NA,0.28,ci,ci3018380,2016-04-01T22:58:43.960Z,"18km SSE of Joshua Tree, CA",earthquake,0.43,0.74,NA,56,reviewed,ci,ci
1992-04-25T02:13:42.750Z,33.93,-116.311,0.119,3.47,mc,0,63.8,NA,0.14,ci,ci2048360,2016-02-10T14:09:27.572Z,"14km NNE of Thousand Palms, California",earthquake,NA,0.345,NA,41,reviewed,ci,ci
1992-04-25T02:14:27.080Z,33.931,-116.308,-0.701,3.18,mc,0,64.8,NA,0.117,ci,ci3027843,2016-02-10T14:09:28.857Z,"14km NNE of Thousand Palms, California",earthquake,NA,0.9,NA,40,reviewed,ci,ci
1992-04-25T02:20:24.660Z,33.9658333,-116.2913333,0.089,2.75,mc,54,76,NA,0.23,ci,ci2048361,2016-04-02T18:14:34.993Z,"19km NNE of Thousand Palms, CA",earthquake,0.4,0.69,NA,55,reviewed,ci,ci
1992-04-25T02:27:24.520Z,33.9305,-116.3121667,0.615,2.51,mc,24,135,NA,0.19,ci,ci3018399,2016-04-02T11:55:38.251Z,"14km NNE of Thousand Palms, CA",earthquake,0.59,0.84,NA,23,reviewed,ci,ci
1992-04-25T03:01:37.320Z,33.9681667,-116.2868333,-0.471,2.66,mc,44,77,NA,0.19,ci,ci2048367,2016-04-01T19:45:24.923Z,"19km S of Joshua Tree, CA",earthquake,0.34,0.66,NA,58,reviewed,ci,ci
1992-04-25T03:29:48.280Z,33.9676667,-116.2738333,7.771,2.76,mc,35,65,NA,0.24,ci,ci3018414,2016-04-01T19:45:35.182Z,"19km S of Joshua Tree, CA",earthquake,0.58,1.19,NA,62,reviewed,ci,ci
1992-04-25T04:21:59.250Z,34.0188333,-116.3236667,4.77,2.56,mc,39,78,NA,0.24,ci,ci3018424,2016-04-02T02:16:36.940Z,"13km S of Joshua Tree, CA",earthquake,0.4,0.53,NA,53,reviewed,ci,ci
1992-04-25T04:40:52.650Z,34.0501667,-116.2996667,-0.94,3.15,mc,74,65,NA,0.27,ci,ci2048385,2016-04-02T11:56:43.578Z,"10km S of Joshua Tree, CA",earthquake,0.35,0.82,NA,92,reviewed,ci,ci
1992-04-25T05:32:12.380Z,34.024,-116.3091667,2.464,2.8,mc,44,78,NA,0.21,ci,ci2048393,2016-04-02T02:16:30.797Z,"12km S of Joshua Tree, CA",earthquake,0.38,0.57,NA,74,reviewed,ci,ci
1992-04-25T05:40:02.810Z,33.8626667,-116.288,-0.661,3.75,mc,75,45,NA,0.28,ci,ci2048397,2016-04-01T19:45:30.427Z,"11km ENE of Thousand Palms, CA",earthquake,0.38,0.83,NA,45,reviewed,ci,ci
1992-04-25T06:05:59.960Z,33.9825,-116.286,-0.166,2.56,mc,60,40,NA,0.24,ci,ci2048401,2016-04-02T11:56:45.061Z,"17km S of Joshua Tree, CA",earthquake,0.37,0.67,NA,56,reviewed,ci,ci
1992-04-25T06:21:46.120Z,33.996,-116.336,-0.946,2.55,mc,49,67,NA,0.22,ci,ci3100083,2016-04-02T11:57:08.497Z,"16km S of Joshua Tree, CA",earthquake,0.33,0.74,NA,20,reviewed,ci,ci
1992-04-25T06:25:03.420Z,34.041,-116.273,10,2.7,ml,NA,NA,NA,1.2,us,usp00056ct,2014-11-07T00:50:29.806Z,"11 km SSE of Joshua Tree, California",earthquake,NA,NA,NA,NA,reviewed,us,gs$
1992-04-25T06:26:52.940Z,33.85,-116.42,10,2.6,md,NA,NA,NA,0.9,us,usp00056cu,2014-11-07T00:50:29.808Z,"4 km NW of Thousand Palms, California",earthquake,NA,NA,NA,NA,reviewed,us,pas
1992-04-25T07:04:56.860Z,33.8806667,-116.2876667,0.069,2.6,mc,68,38,NA,0.24,ci,ci2048414,2016-04-02T11:57:29.708Z,"12km NE of Thousand Palms, CA",earthquake,0.33,0.71,NA,50,reviewed,ci,ci
1992-04-25T08:04:56.990Z,34.0563333,-116.3348333,0.152,2.53,mc,29,90,NA,0.18,ci,ci3018451,2016-04-02T08:40:29.513Z,"9km SSW of Joshua Tree, CA",earthquake,0.38,0.89,NA,46,reviewed,ci,ci
1992-04-25T08:19:47.410Z,33.948,-116.3815,-0.841,2.99,mc,67,58,NA,0.23,ci,ci2048429,2016-04-01T19:46:29.932Z,"11km E of Desert Hot Springs, CA",earthquake,0.37,0.72,NA,20,reviewed,ci,ci
1992-04-25T08:25:08.150Z,34.005,-116.325,-0.25,2.57,mc,43,76,NA,0.25,ci,ci3018461,2016-04-02T11:56:49.302Z,"14km S of Joshua Tree, CA",earthquake,0.37,0.73,NA,44,reviewed,ci,ci
1992-04-25T08:30:49.890Z,33.9925,-116.272,3.115,2.5,mh,12,68,0.0877,0.12,ci,ci12177707,2016-02-09T20:08:48.593Z,"16km SSE of Joshua Tree, California",earthquake,0.43,0.69,NA,0,reviewed,ci,ci
1992-04-25T08:31:02.930Z,34.0403333,-116.3146667,8.71,3,mh,4,170,0.07046,0.03,ci,ci12177711,2016-02-10T14:09:51.451Z,"10km S of Joshua Tree, California",earthquake,0.65,1.38,NA,0,reviewed,ci,ci
1992-04-25T09:20:28.730Z,34.0531667,-116.3023333,0.735,2.92,mc,51,70,NA,0.23,ci,ci2048448,2016-04-02T11:57:31.136Z,"9km S of Joshua Tree, CA",earthquake,0.37,0.61,NA,38,reviewed,ci,ci
1992-04-25T09:29:19.400Z,33.9771667,-116.2795,-0.96,2.91,mc,77,37,NA,0.3,ci,ci2048449,2016-04-02T18:15:37.011Z,"18km S of Joshua Tree, CA",earthquake,0.43,0.86,NA,80,reviewed,ci,ci
1992-04-25T09:34:41.580Z,33.982,-116.2716667,1.54,3.94,mc,140,39,NA,0.45,ci,ci2048451,2016-04-01T19:46:31.608Z,"17km SSE of Joshua Tree, CA",earthquake,0.43,0.81,NA,65,reviewed,ci,ci
1992-04-25T09:35:30.340Z,33.984,-116.283,0.794,2.5,mh,0,89.2,0.08749,0.202,ci,ci3027809,2016-04-02T08:39:18.898Z,"17km S of Joshua Tree, CA",earthquake,NA,0.401,NA,0,reviewed,ci,ci
1992-04-25T10:01:38.950Z,33.9786667,-116.2793333,0.885,3.19,mc,54,63,NA,0.35,ci,ci3018495,2016-04-01T19:45:45.748Z,"18km S of Joshua Tree, CA",earthquake,0.54,1.01,NA,89,reviewed,ci,ci
1992-04-25T10:35:18.030Z,33.8806667,-116.2945,-0.165,2.57,mc,35,51,NA,0.2,ci,ci3100100,2016-04-01T19:46:01.574Z,"11km NE of Thousand Palms, CA",earthquake,0.39,0.83,NA,46,reviewed,ci,ci
1992-04-25T10:56:33.130Z,33.9458333,-116.3215,1.875,2.62,mc,47,61,NA,0.26,ci,ci2048468,2016-04-02T05:31:26.434Z,"15km NNE of Thousand Palms, CA",earthquake,0.45,0.66,NA,51,reviewed,ci,ci
1992-04-25T11:56:05.170Z,34.0353333,-116.3068333,-0.17,3.01,mc,68,66,NA,0.28,ci,ci3101040,2016-04-02T02:16:49.106Z,"11km S of Joshua Tree, CA",earthquake,0.41,0.87,NA,56,reviewed,ci,ci
1992-04-25T13:28:59.930Z,33.941,-116.3123333,2.375,2.81,mc,64,60,NA,0.24,ci,ci2048497,2016-04-02T15:07:18.810Z,"15km NNE of Thousand Palms, CA",earthquake,0.38,0.53,NA,71,reviewed,ci,ci
1992-04-25T13:38:15.860Z,33.8775,-116.2933333,1.175,2.97,mc,59,38,NA,0.22,ci,ci2048499,2016-04-01T19:46:37.745Z,"11km NE of Thousand Palms, CA",earthquake,0.32,0.6,NA,82,reviewed,ci,ci
1992-04-25T13:58:51.760Z,34.1593333,-116.3345,1.08,2.98,mc,59,50,NA,0.22,ci,ci2048502,2016-04-02T02:17:28.011Z,"3km NW of Joshua Tree, CA",earthquake,0.34,0.79,NA,46,reviewed,ci,ci
1992-04-25T14:09:02.930Z,33.9863333,-116.2825,1.506,2.53,mc,29,69,NA,0.2,ci,ci3018553,2016-04-02T11:56:53.425Z,"17km S of Joshua Tree, CA",earthquake,0.42,0.71,NA,32,reviewed,ci,ci
1992-04-25T16:04:23.800Z,34.0405,-116.335,1.12,2.67,mc,51,69,NA,0.25,ci,ci2048524,2016-04-01T19:46:39.301Z,"11km S of Joshua Tree, CA",earthquake,0.4,0.68,NA,63,reviewed,ci,ci
1992-04-25T18:08:45.430Z,33.9933333,-116.2721667,3.93,2.5,mh,11,111,0.08604,0.11,ci,ci12177871,2016-02-10T10:43:04.186Z,"16km SSE of Joshua Tree, California",earthquake,0.43,0.54,NA,0,reviewed,ci,ci
1992-04-25T19:11:50.680Z,34.0501667,-116.3165,-0.91,2.5,mc,47,60,NA,0.18,ci,ci2048566,2016-04-02T02:17:31.878Z,"9km S of Joshua Tree, CA",earthquake,0.34,0.74,NA,47,reviewed,ci,ci
1992-04-25T19:12:27.140Z,34.0446667,-116.3203333,-0.961,2.56,mc,44,69,NA,0.18,ci,ci3101782,2016-04-02T11:57:13.633Z,"10km S of Joshua Tree, CA",earthquake,0.44,0.82,NA,43,reviewed,ci,ci
1992-04-25T19:39:24.460Z,33.954,-116.3505,3.882,3.54,mc,134,62,NA,0.4,ci,ci2048575,2016-04-02T11:57:45.375Z,"14km E of Desert Hot Springs, CA",earthquake,0.38,0.5,NA,110,reviewed,ci,ci
1992-04-25T21:31:25.240Z,33.8863333,-116.2945,1.628,2.5,mc,29,64,NA,0.2,ci,ci3018706,2016-04-02T15:05:59.423Z,"12km NE of Thousand Palms, CA",earthquake,0.39,0.73,NA,35,reviewed,ci,ci
1992-04-25T22:04:17.270Z,33.9861667,-116.2595,-0.74,2.66,mc,47,49,NA,0.28,ci,ci3018719,2016-04-02T15:06:02.054Z,"17km SSE of Joshua Tree, CA",earthquake,0.42,0.86,NA,49,reviewed,ci,ci
1992-04-25T22:37:48.790Z,33.9625,-116.3283333,7.601,2.5,mc,31,47,NA,0.22,ci,ci3018732,2016-04-02T15:07:03.264Z,"16km E of Desert Hot Springs, CA",earthquake,0.41,0.7,NA,8,reviewed,ci,ci
1992-04-25T23:07:59.030Z,33.958,-116.308,2.361,2.5,mc,0,75.4,NA,0.186,ci,ci3018743,2016-02-10T03:34:25.970Z,"17km NNE of Thousand Palms, California",earthquake,NA,0.263,NA,32,reviewed,ci,ci
1992-04-26T00:19:45.980Z,34.1661667,-116.3415,0.059,2.86,mc,35,78,NA,0.17,ci,ci3018763,2016-04-02T05:31:17.577Z,"4km NW of Joshua Tree, CA",earthquake,0.35,0.77,NA,66,reviewed,ci,ci
1992-04-26T00:42:24.850Z,33.976,-116.288,-0.468,2.81,mc,0,64.9,NA,0.162,ci,ci2048631,2016-02-10T17:40:57.987Z,"18km S of Joshua Tree, California",earthquake,NA,0.348,NA,11,reviewed,ci,ci
1992-04-26T00:43:40.970Z,34.032,-116.323,-0.458,2.55,mc,0,75.4,NA,0.257,ci,ci3101783,2016-02-09T20:09:48.900Z,"12km S of Joshua Tree, California",earthquake,NA,0.489,NA,50,reviewed,ci,ci
1992-04-26T01:17:30.250Z,33.96,-116.324,8.742,2.84,mc,0,68.2,NA,0.151,ci,ci3018781,2016-02-09T20:09:50.598Z,"16km E of Desert Hot Springs, California",earthquake,NA,0.391,NA,63,reviewed,ci,ci
1992-04-26T02:20:35.520Z,33.955,-116.341,4.829,2.57,mc,0,61.6,NA,0.191,ci,ci2048658,2016-02-09T23:57:12.501Z,"15km E of Desert Hot Springs, California",earthquake,NA,0.733,NA,54,reviewed,ci,ci
1992-04-26T02:51:12.690Z,33.991,-116.285,4.35,2.59,mc,0,56.5,NA,0.177,ci,ci3018811,2016-02-10T17:41:07.340Z,"16km S of Joshua Tree, California",earthquake,NA,0.245,NA,54,reviewed,ci,ci
1992-04-26T03:07:58.180Z,33.993,-116.332,7.964,3.63,mc,0,51.5,NA,0.241,ci,ci3018817,2016-02-10T17:41:08.790Z,"16km S of Joshua Tree, California",earthquake,NA,0.632,NA,96,reviewed,ci,ci
1992-04-26T03:37:51.930Z,33.975,-116.233,0.286,2.58,mc,0,59.7,NA,0.192,ci,ci3018821,2016-02-09T23:57:20.788Z,"19km SSE of Joshua Tree, California",earthquake,NA,0.668,NA,39,reviewed,ci,ci
1992-04-26T04:49:47.540Z,33.961,-116.312,-0.876,2.85,mc,0,67.4,NA,0.188,ci,ci3101963,2016-02-10T10:43:37.008Z,"17km NNE of Thousand Palms, California",earthquake,NA,0.447,NA,51,reviewed,ci,ci
1992-04-26T05:54:18.240Z,33.9551667,-116.3061667,0.634,3.82,mc,131,33,NA,0.4,ci,ci2048685,2016-04-02T11:56:58.231Z,"17km NNE of Thousand Palms, CA",earthquake,0.41,0.72,NA,60,reviewed,ci,ci
1992-04-26T06:00:50.780Z,33.947,-116.308,-0.684,3.18,mc,0,62.6,NA,0.208,ci,ci2048687,2016-02-10T10:43:39.941Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.383,NA,26,reviewed,ci,ci
1992-04-26T06:02:12.180Z,33.962,-116.315,-0.671,2.85,mc,0,63.1,NA,0.176,ci,ci3102051,2016-02-10T03:34:51.742Z,"17km E of Desert Hot Springs, California",earthquake,NA,0.391,NA,62,reviewed,ci,ci
1992-04-26T06:21:56.780Z,33.997,-116.323,4.37,2.67,mc,0,75.8,NA,0.188,ci,ci3018859,2016-02-10T21:20:38.460Z,"15km S of Joshua Tree, California",earthquake,NA,0.275,NA,58,reviewed,ci,ci
1992-04-26T06:26:08.120Z,33.9475,-116.301,2.293,4.47,mc,155,37,NA,0.4,ci,ci2048693,2016-04-02T11:57:00.233Z,"16km NNE of Thousand Palms, CA",earthquake,0.39,0.69,NA,101,reviewed,ci,ci
1992-04-26T06:26:37.950Z,33.941,-116.304,-0.501,3.5,mh,0,103.1,NA,0.284,ci,ci3027276,2016-04-02T02:15:32.158Z,"16km NNE of Thousand Palms, CA",earthquake,NA,1.151,NA,0,reviewed,ci,ci
1992-04-26T06:27:32.590Z,33.945,-116.3,2.469,3,mh,0,73.6,NA,0.137,ci,ci3027290,2016-04-01T19:44:21.330Z,"16km NNE of Thousand Palms, CA",earthquake,NA,0.314,NA,0,reviewed,ci,ci
1992-04-26T06:27:49.240Z,33.937,-116.296,4.238,3,mh,0,131.3,NA,0.137,ci,ci3027299,2016-04-02T05:29:20.383Z,"16km NE of Thousand Palms, CA",earthquake,NA,0.27,NA,0,reviewed,ci,ci
1992-04-26T06:28:31.900Z,33.944,-116.309,-0.691,2.96,mc,0,71,NA,0.18,ci,ci3027305,2016-02-10T14:11:02.544Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.432,NA,23,reviewed,ci,ci
1992-04-26T06:29:38.680Z,33.961,-116.315,-0.541,2.56,mc,0,77.3,NA,0.157,ci,ci3027310,2016-02-09T20:10:01.043Z,"17km NNE of Thousand Palms, California",earthquake,NA,0.905,NA,14,reviewed,ci,ci
1992-04-26T06:30:26.550Z,33.946,-116.36,6.512,2.54,mc,0,61.1,NA,0.138,ci,ci2048694,2016-02-10T14:11:03.812Z,"13km E of Desert Hot Springs, California",earthquake,NA,0.528,NA,37,reviewed,ci,ci
1992-04-26T06:32:25.490Z,33.916,-116.345,0.475,2.54,mc,0,93.3,NA,0.129,ci,ci3102062,2016-02-10T10:43:42.762Z,"12km NNE of Thousand Palms, California",earthquake,NA,12.825,NA,5,reviewed,ci,ci
1992-04-26T06:46:24.840Z,33.956,-116.315,-0.825,2.59,mc,0,71.1,NA,0.157,ci,ci2048697,2016-02-10T03:34:54.250Z,"17km NNE of Thousand Palms, California",earthquake,NA,0.521,NA,20,reviewed,ci,ci
1992-04-26T06:47:41.310Z,33.936,-116.313,0.299,2.89,mc,0,56.2,NA,0.183,ci,ci2048699,2016-02-10T03:34:56.111Z,"15km NNE of Thousand Palms, California",earthquake,NA,0.329,NA,53,reviewed,ci,ci
1992-04-26T06:59:28.710Z,33.972,-116.269,4.399,2.85,mc,0,65.6,NA,0.183,ci,ci2048702,2016-02-10T17:41:20.753Z,"18km SSE of Joshua Tree, California",earthquake,NA,0.231,NA,58,reviewed,ci,ci
1992-04-26T07:04:17.350Z,33.957,-116.306,1.793,2.5,mc,0,65.8,NA,0.16,ci,ci2048703,2016-02-10T03:34:57.356Z,"17km NNE of Thousand Palms, California",earthquake,NA,0.328,NA,22,reviewed,ci,ci
1992-04-26T07:06:35.800Z,33.955,-116.303,1.319,2.69,mc,0,63.3,NA,0.185,ci,ci2048704,2016-02-09T23:57:35.579Z,"17km NNE of Thousand Palms, California",earthquake,NA,0.234,NA,45,reviewed,ci,ci
1992-04-26T07:11:33.070Z,33.965,-116.313,0.329,2.51,mc,0,71,NA,0.19,ci,ci2048705,2016-02-10T07:07:58.096Z,"17km E of Desert Hot Springs, California",earthquake,NA,0.339,NA,30,reviewed,ci,ci
1992-04-26T07:14:50.640Z,34.032,-116.325,2.319,2.57,mc,0,84.2,NA,0.191,ci,ci3102356,2016-02-10T03:34:58.727Z,"12km S of Joshua Tree, California",earthquake,NA,0.315,NA,60,reviewed,ci,ci
1992-04-26T07:15:08.670Z,33.932,-116.298,-0.652,2.93,mc,0,60.1,NA,0.222,ci,ci2048706,2016-02-10T10:43:45.790Z,"15km NE of Thousand Palms, California",earthquake,NA,0.468,NA,63,reviewed,ci,ci
1992-04-26T07:20:33.400Z,33.975,-116.268,4.519,2.53,mc,0,65.8,NA,0.167,ci,ci2048708,2016-02-10T21:20:43.346Z,"18km SSE of Joshua Tree, California",earthquake,NA,0.16,NA,51,reviewed,ci,ci
1992-04-26T07:39:37.210Z,33.952,-116.288,0.129,2.62,mc,0,63.9,NA,0.186,ci,ci2048710,2016-02-09T23:57:36.930Z,"18km NNE of Thousand Palms, California",earthquake,NA,0.304,NA,52,reviewed,ci,ci
1992-04-26T08:17:30.930Z,34.039,-116.32,6.729,2.58,mc,0,61.3,NA,0.172,ci,ci2048716,2016-02-10T21:20:44.879Z,"11km S of Joshua Tree, California",earthquake,NA,1.418,NA,49,reviewed,ci,ci
1992-04-26T08:25:22.790Z,33.935,-116.357,3.192,2.97,mc,0,54.2,NA,0.203,ci,ci2048718,2016-02-10T17:41:24.619Z,"13km NNE of Thousand Palms, California",earthquake,NA,0.089,NA,78,reviewed,ci,ci
1992-04-26T08:41:26.770Z,33.95,-116.38,1.622,2.79,mc,0,58.4,NA,0.162,ci,ci2048720,2016-02-10T14:11:08.048Z,"11km E of Desert Hot Springs, California",earthquake,NA,0.142,NA,22,reviewed,ci,ci
1992-04-26T09:01:09.390Z,33.992,-116.285,3.034,2.55,mc,0,65.6,NA,0.175,ci,ci2048726,2016-02-10T07:08:03.288Z,"16km S of Joshua Tree, California",earthquake,NA,0.178,NA,52,reviewed,ci,ci
1992-04-26T09:06:31.330Z,33.976,-116.264,2.824,2.55,mc,0,66,NA,0.194,ci,ci2048727,2016-02-10T03:35:05.939Z,"18km SSE of Joshua Tree, California",earthquake,NA,0.23,NA,60,reviewed,ci,ci
1992-04-26T09:49:53.810Z,33.969,-116.28,4.049,3.42,mc,0,64.9,NA,0.242,ci,ci2048739,2016-02-09T23:57:47.542Z,"19km S of Joshua Tree, California",earthquake,NA,0.141,NA,110,reviewed,ci,ci
1992-04-26T09:55:45.640Z,33.943,-116.359,5.922,3.7,mc,0,57.2,NA,0.23,ci,ci2048740,2016-02-09T20:10:35.485Z,"13km E of Desert Hot Springs, California",earthquake,NA,0.392,NA,114,reviewed,ci,ci
1992-04-26T10:41:36.610Z,33.973,-116.266,4.223,2.59,mc,0,65.8,NA,0.195,ci,ci2048745,2016-02-09T23:57:49.056Z,"18km SSE of Joshua Tree, California",earthquake,NA,0.185,NA,57,reviewed,ci,ci
1992-04-26T15:59:53.120Z,33.95,-116.361,4.267,2.76,mc,0,158.4,NA,0.172,ci,ci3019235,2016-02-10T21:21:02.187Z,"13km E of Desert Hot Springs, California",earthquake,NA,0.311,NA,71,reviewed,ci,ci
1992-04-26T16:00:07.420Z,34.061,-116.332,-1.276,2.82,mc,0,103.3,NA,0.127,ci,ci3019240,2016-02-10T14:11:27.817Z,"8km SSW of Joshua Tree, California",earthquake,NA,6.842,NA,30,reviewed,ci,ci
1992-04-26T17:14:13.250Z,34.001,-116.32,4.195,3.33,mc,0,76,NA,0.195,ci,ci2048830,2016-02-10T17:41:50.341Z,"15km S of Joshua Tree, California",earthquake,NA,0.223,NA,105,reviewed,ci,ci
1992-04-26T17:21:38.010Z,34.049,-116.335,-0.301,4.42,mc,0,55.8,NA,0.254,ci,ci2048832,2016-02-10T03:35:28.216Z,"10km SSW of Joshua Tree, California",earthquake,NA,0.242,NA,107,reviewed,ci,ci
1992-04-26T17:25:49.280Z,33.856,-116.277,-0.365,2.51,mc,0,49.4,NA,0.168,ci,ci2048833,2016-02-10T17:41:51.588Z,"11km ENE of Thousand Palms, California",earthquake,NA,0.441,NA,16,reviewed,ci,ci
1992-04-26T17:27:44.320Z,34.054,-116.341,-0.261,2.69,mc,0,53.6,NA,0.157,ci,ci2048834,2016-02-10T10:44:06.011Z,"9km SSW of Joshua Tree, California",earthquake,NA,0.298,NA,34,reviewed,ci,ci
1992-04-26T17:28:39.430Z,34.041,-116.34,0.159,2.84,mc,0,70.1,NA,0.172,ci,ci3019270,2016-02-10T14:11:34.677Z,"11km SSW of Joshua Tree, California",earthquake,NA,0.263,NA,33,reviewed,ci,ci
1992-04-26T17:39:44.620Z,34.055,-116.34,-0.015,2.82,mc,0,89.9,NA,0.129,ci,ci2048836,2016-02-10T21:21:05.587Z,"9km SSW of Joshua Tree, California",earthquake,NA,0.407,NA,50,reviewed,ci,ci
1992-04-26T17:48:44.740Z,33.853,-116.27,0.483,3.24,mc,0,52.9,NA,0.202,ci,ci2048837,2016-02-10T17:41:54.416Z,"12km ENE of Thousand Palms, California",earthquake,NA,0.23,NA,51,reviewed,ci,ci
1992-04-26T18:04:18.900Z,34.051,-116.339,0.265,3.41,mc,0,54.7,NA,0.192,ci,ci2048839,2016-02-10T07:08:24.214Z,"10km SSW of Joshua Tree, California",earthquake,NA,0.263,NA,101,reviewed,ci,ci
1992-04-26T18:17:04.990Z,33.95,-116.317,-0.651,2.87,mc,0,65.3,NA,0.208,ci,ci2048843,2016-02-10T21:21:08.881Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.41,NA,50,reviewed,ci,ci
1992-04-26T19:28:26.610Z,34.007,-116.34,3.105,2.9,mc,0,61.7,NA,0.19,ci,ci2048851,2016-02-09T23:58:14.921Z,"14km S of Joshua Tree, California",earthquake,NA,0.219,NA,81,reviewed,ci,ci
1992-04-26T20:06:10.090Z,33.973,-116.273,2.381,3.04,mc,0,65.7,NA,0.16,ci,ci2048860,2016-02-10T03:35:30.983Z,"18km SSE of Joshua Tree, California",earthquake,NA,0.239,NA,81,reviewed,ci,ci
1992-04-26T20:41:27.360Z,34.026,-116.323,2.705,2.6,mc,0,62.8,NA,0.193,ci,ci2048868,2016-02-10T17:42:03.608Z,"12km S of Joshua Tree, California",earthquake,NA,0.204,NA,57,reviewed,ci,ci
1992-04-26T23:28:28.030Z,34.035,-116.325,-0.191,2.52,mc,0,91.5,NA,0.136,ci,ci2048894,2016-02-10T07:08:33.364Z,"11km S of Joshua Tree, California",earthquake,NA,0.446,NA,47,reviewed,ci,ci
1992-04-26T23:32:06.490Z,34.029,-116.321,2.761,2.6,mc,0,88.4,NA,0.179,ci,ci2048896,2016-02-10T17:42:09.926Z,"12km S of Joshua Tree, California",earthquake,NA,0.237,NA,50,reviewed,ci,ci
1992-04-27T00:00:20.580Z,34.033,-116.317,-0.529,2.88,mc,0,87.2,NA,0.118,ci,ci2048902,2016-02-10T07:08:34.721Z,"11km S of Joshua Tree, California",earthquake,NA,0.405,NA,50,reviewed,ci,ci
1992-04-27T00:36:23.080Z,34.061,-116.343,-0.449,2.98,mc,0,51.6,NA,0.169,ci,ci2048906,2016-02-10T14:11:49.136Z,"9km SSW of Joshua Tree, California",earthquake,NA,0.351,NA,38,reviewed,ci,ci
1992-04-27T02:05:14.990Z,33.981,-116.294,4.983,2.76,mc,0,90.3,NA,0.278,ci,ci3019462,2016-02-09T20:11:29.382Z,"17km S of Joshua Tree, California",earthquake,NA,12.137,NA,65,reviewed,ci,ci
1992-04-27T02:10:41.500Z,34.052,-116.316,-0.791,2.59,mc,0,59.7,NA,0.195,ci,ci2048923,2016-02-10T10:44:18.584Z,"9km S of Joshua Tree, California",earthquake,NA,0.686,NA,60,reviewed,ci,ci
1992-04-27T03:11:19.290Z,33.933,-116.302,-0.858,4.35,mc,0,55.1,NA,0.203,ci,ci2048937,2016-02-10T14:11:59.645Z,"15km NNE of Thousand Palms, California",earthquake,NA,0.321,NA,92,reviewed,ci,ci
1992-04-27T03:12:35.490Z,33.942,-116.302,1.822,3,mh,0,71.5,NA,0.104,ci,ci3019003,2016-04-02T15:04:56.996Z,"16km NNE of Thousand Palms, CA",earthquake,NA,0.685,NA,0,reviewed,ci,ci
1992-04-27T03:13:24.600Z,33.934,-116.297,0.468,2.77,mc,0,67.9,NA,0.094,ci,ci3019004,2016-02-10T14:12:00.916Z,"15km NE of Thousand Palms, California",earthquake,NA,0.868,NA,16,reviewed,ci,ci
1992-04-27T03:15:28.800Z,33.939,-116.304,0.209,2.7,mc,0,69.5,NA,0.147,ci,ci3019539,2016-02-10T07:08:42.506Z,"15km NNE of Thousand Palms, California",earthquake,NA,0.652,NA,50,reviewed,ci,ci
1992-04-27T03:16:39.140Z,33.94,-116.304,1.009,2.5,mc,0,70.2,NA,0.159,ci,ci2048939,2016-02-10T03:35:50.475Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.466,NA,23,reviewed,ci,ci
